B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,Neoantigen_num,numberOfBindingExpressedPMHC,Treg_cluster
0.019,0.0,0.044000000000000004,0.109,0.0,0.128,0.0,0.057999999999999996,0.017,0.0,0.0,0.039,0.059000000000000004,0.0,0.065,0.358,0.0,0.0,0.0,0.1,0.0,0.003,5.0,63.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.0,0.079,0.0,0.083,0.128,0.0,0.0,0.129,0.0,0.0,0.006,0.10800000000000001,0.106,0.0,0.0,0.28,0.0,0.012,0.0,0.068,0.0,0.0,5.0,8.0,1
0.154,0.0,0.22,0.03,0.0,0.135,0.0,0.011000000000000001,0.008,0.0,0.0,0.022000000000000002,0.059000000000000004,0.127,0.005,0.22899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.0,92.0,1
0.015,0.008,0.07400000000000001,0.18600000000000003,0.0,0.138,0.0,0.065,0.08800000000000001,0.0,0.0,0.040999999999999995,0.005,0.11800000000000001,0.069,0.16699999999999998,0.006999999999999999,0.0,0.0,0.02,0.0,0.0,5.0,92.0,0
0.0,0.036000000000000004,0.006999999999999999,0.015,0.0,0.08,0.0,0.0,0.025,0.0,0.0,0.11800000000000001,0.095,0.03,0.0,0.441,0.11,0.009000000000000001,0.034,0.0,0.0,0.0,5.0,278.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,1
0.004,0.025,0.0,0.057999999999999996,0.0,0.14300000000000002,0.0,0.038,0.033,0.0,0.0,0.066,0.027999999999999997,0.13,0.015,0.307,0.006,0.0,0.149,0.0,0.0,0.0,5.0,66.0,1
0.0,0.002,0.0,0.031,0.0,0.027000000000000003,0.0,0.069,0.0,0.0,0.0,0.03,0.034,0.218,0.0,0.547,0.0,0.0,0.042,0.0,0.0,0.0,5.0,73.0,1
0.075,0.0,0.05,0.047,0.0,0.094,0.0,0.081,0.067,0.0,0.0,0.027000000000000003,0.017,0.0,0.07,0.324,0.0,0.11599999999999999,0.0,0.013999999999999999,0.0,0.018000000000000002,5.0,68.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,1
0.0,0.11900000000000001,0.0,0.026000000000000002,0.0,0.162,0.0,0.09300000000000001,0.042,0.0,0.0,0.07400000000000001,0.11,0.063,0.001,0.26899999999999996,0.0,0.0,0.0,0.039,0.0,0.003,5.0,105.0,1
0.021,0.0,0.046,0.047,0.0,0.15,0.0,0.133,0.0,0.0,0.016,0.006,0.017,0.006,0.057999999999999996,0.306,0.0,0.114,0.0,0.066,0.0,0.012,5.0,176.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.03,0.009000000000000001,0.05,0.040999999999999995,0.0,0.161,0.0,0.061,0.063,0.0,0.004,0.015,0.021,0.08800000000000001,0.044000000000000004,0.308,0.0,0.09,0.016,0.0,0.0,0.0,3.0,98.0,0
0.159,0.0,0.21,0.06,0.0,0.08800000000000001,0.0,0.07200000000000001,0.026000000000000002,0.0,0.0,0.04,0.03,0.0,0.015,0.239,0.025,0.0,0.032,0.0,0.0,0.004,16.0,51.0,0
0.006,0.009000000000000001,0.05,0.071,0.0,0.14,0.0,0.0,0.038,0.0,0.0,0.051,0.146,0.0,0.0,0.266,0.03,0.02,0.17300000000000001,0.0,0.0,0.0,2.0,21.0,0
0.095,0.0,0.136,0.036000000000000004,0.0,0.152,0.0,0.037000000000000005,0.046,0.0,0.006,0.031,0.040999999999999995,0.065,0.092,0.193,0.021,0.0,0.035,0.0,0.0,0.013999999999999999,5.0,190.0,0
0.165,0.0,0.13699999999999998,0.124,0.0,0.067,0.008,0.044000000000000004,0.0,0.0,0.0,0.033,0.077,0.0,0.0,0.218,0.0,0.064,0.035,0.006999999999999999,0.0,0.019,7.0,264.0,0
0.021,0.0,0.027999999999999997,0.133,0.0,0.107,0.002,0.05,0.078,0.0,0.016,0.008,0.0,0.14,0.276,0.122,0.002,0.0,0.016,0.0,0.0,0.0,0.0,54.0,0
0.0,0.034,0.52,0.047,0.0,0.0,0.0,0.076,0.0,0.0,0.028999999999999998,0.021,0.006,0.062,0.0,0.086,0.0,0.10800000000000001,0.01,0.0,0.0,0.0,104.0,1313.0,1
0.213,0.0,0.217,0.111,0.0,0.03,0.0,0.043,0.027999999999999997,0.0,0.0,0.04,0.0,0.018000000000000002,0.0,0.237,0.0,0.002,0.0,0.046,0.0,0.015,14.0,409.0,1
0.064,0.0,0.052000000000000005,0.08800000000000001,0.0,0.136,0.0,0.025,0.039,0.0,0.001,0.017,0.106,0.026000000000000002,0.015,0.23800000000000002,0.002,0.052000000000000005,0.138,0.0,0.0,0.0,14.0,218.0,0
0.155,0.0,0.193,0.08,0.0,0.166,0.0,0.016,0.019,0.0,0.0,0.045,0.059000000000000004,0.0,0.027000000000000003,0.168,0.002,0.006999999999999999,0.062,0.0,0.0,0.0,1.0,169.0,0
0.01,0.005,0.004,0.068,0.0,0.039,0.0,0.071,0.045,0.0,0.0,0.032,0.005,0.318,0.124,0.231,0.02,0.0,0.015,0.0,0.0,0.012,0.0,61.0,0
0.0,0.065,0.0,0.022000000000000002,0.0,0.094,0.0,0.009000000000000001,0.022000000000000002,0.0,0.013999999999999999,0.004,0.032,0.0,0.0,0.392,0.087,0.09,0.162,0.0,0.0,0.005,9.0,149.0,-1
0.048,0.0,0.021,0.08800000000000001,0.0,0.096,0.0,0.085,0.012,0.0,0.0,0.045,0.028999999999999998,0.035,0.037000000000000005,0.313,0.092,0.037000000000000005,0.055,0.0,0.0,0.008,36.0,78.0,0
0.0,0.013000000000000001,0.10300000000000001,0.040999999999999995,0.0,0.059000000000000004,0.0,0.038,0.0,0.0,0.01,0.006999999999999999,0.013999999999999999,0.128,0.018000000000000002,0.503,0.016,0.017,0.026000000000000002,0.0,0.0,0.006999999999999999,19.0,153.0,1
0.204,0.0,0.17300000000000001,0.162,0.0,0.0,0.0,0.156,0.01,0.0,0.011000000000000001,0.053,0.013999999999999999,0.054000000000000006,0.013000000000000001,0.077,0.0,0.052000000000000005,0.0,0.011000000000000001,0.0,0.011000000000000001,3.0,125.0,0
0.027999999999999997,0.0,0.033,0.161,0.0,0.07200000000000001,0.0,0.129,0.026000000000000002,0.0,0.0,0.071,0.019,0.012,0.062,0.221,0.045,0.001,0.11900000000000001,0.0,0.0,0.001,9.0,62.0,0
0.061,0.0,0.062,0.099,0.0,0.183,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.0,0.162,0.026000000000000002,0.028999999999999998,0.0,0.196,0.049,0.02,36.0,362.0,1
0.006,0.01,0.046,0.139,0.0,0.0,0.0,0.151,0.006,0.0,0.0,0.016,0.084,0.048,0.004,0.126,0.0,0.20600000000000002,0.092,0.0,0.0,0.066,49.0,376.0,1
0.035,0.0,0.017,0.162,0.0,0.15,0.018000000000000002,0.046,0.039,0.0,0.0,0.046,0.022000000000000002,0.021,0.069,0.314,0.031,0.0,0.023,0.0,0.0,0.008,32.0,361.0,0
0.154,0.0,0.141,0.11699999999999999,0.0,0.09699999999999999,0.0,0.042,0.002,0.0,0.0,0.075,0.018000000000000002,0.049,0.042,0.177,0.003,0.023,0.045,0.0,0.0,0.015,46.0,285.0,0
0.0,0.005,0.29600000000000004,0.087,0.0,0.17600000000000002,0.003,0.012,0.006999999999999999,0.0,0.031,0.0,0.011000000000000001,0.098,0.048,0.175,0.0,0.042,0.003,0.0,0.0,0.008,14.0,233.0,0
0.042,0.0,0.26,0.08,0.0,0.187,0.011000000000000001,0.0,0.027000000000000003,0.0,0.008,0.009000000000000001,0.027999999999999997,0.015,0.04,0.228,0.0,0.0,0.059000000000000004,0.0,0.0,0.004,7.0,113.0,0
0.0,0.09300000000000001,0.076,0.145,0.0,0.0,0.0,0.124,0.046,0.0,0.015,0.042,0.0,0.0,0.08900000000000001,0.31,0.022000000000000002,0.006999999999999999,0.021,0.0,0.009000000000000001,0.0,27.0,85.0,0
0.055999999999999994,0.0,0.036000000000000004,0.126,0.0,0.065,0.015,0.11599999999999999,0.0,0.0,0.013999999999999999,0.018000000000000002,0.035,0.022000000000000002,0.10400000000000001,0.24100000000000002,0.018000000000000002,0.009000000000000001,0.125,0.0,0.0,0.0,2.0,93.0,0
0.121,0.0,0.048,0.126,0.0,0.0,0.011000000000000001,0.16899999999999998,0.0,0.0,0.034,0.0,0.006,0.052000000000000005,0.14400000000000002,0.24100000000000002,0.0,0.024,0.0,0.024,0.0,0.0,19.0,562.0,0
0.155,0.0,0.35100000000000003,0.054000000000000006,0.0,0.08900000000000001,0.02,0.021,0.0,0.0,0.035,0.0,0.017,0.033,0.013999999999999999,0.114,0.024,0.027999999999999997,0.0,0.028999999999999998,0.0,0.016,14.0,122.0,0
0.0,0.057,0.0,0.08199999999999999,0.0,0.135,0.002,0.017,0.0,0.0,0.051,0.0,0.0,0.474,0.042,0.005,0.0,0.001,0.0,0.134,0.0,0.0,34.0,169.0,1
0.276,0.0,0.262,0.073,0.0,0.0,0.0,0.043,0.001,0.0,0.01,0.0,0.0,0.047,0.0,0.15,0.0,0.083,0.035,0.0,0.0,0.02,21.0,372.0,1
0.028999999999999998,0.0,0.076,0.10300000000000001,0.0,0.076,0.013000000000000001,0.042,0.0,0.0,0.016,0.0,0.0,0.18600000000000003,0.09699999999999999,0.309,0.0,0.027999999999999997,0.0,0.025,0.0,0.0,20.0,79.0,0
0.042,0.0,0.015,0.218,0.0,0.0,0.0,0.05,0.026000000000000002,0.0,0.0,0.04,0.012,0.0,0.085,0.45,0.005,0.0,0.055999999999999994,0.0,0.0,0.0,10.0,250.0,0
0.025,0.0,0.002,0.152,0.0,0.071,0.045,0.057,0.013000000000000001,0.0,0.0,0.063,0.02,0.0,0.133,0.313,0.017,0.01,0.0,0.067,0.008,0.004,347.0,1327.0,0
0.015,0.0,0.13,0.152,0.0,0.171,0.013999999999999999,0.032,0.011000000000000001,0.0,0.0,0.031,0.025,0.0,0.095,0.244,0.006999999999999999,0.013999999999999999,0.051,0.0,0.0,0.008,12.0,43.0,0
0.139,0.0,0.11599999999999999,0.083,0.0,0.185,0.027999999999999997,0.013999999999999999,0.006,0.0,0.028999999999999998,0.0,0.004,0.099,0.049,0.191,0.0,0.048,0.009000000000000001,0.0,0.0,0.0,1.0,76.0,0
0.02,0.001,0.131,0.033,0.0,0.01,0.0,0.08800000000000001,0.0,0.0,0.006999999999999999,0.018000000000000002,0.0,0.326,0.055999999999999994,0.111,0.0,0.155,0.0,0.042,0.0,0.0,16.0,188.0,0
0.126,0.0,0.19899999999999998,0.107,0.0,0.0,0.0,0.057999999999999996,0.022000000000000002,0.008,0.0,0.0,0.0,0.087,0.052000000000000005,0.32799999999999996,0.003,0.0,0.009000000000000001,0.0,0.0,0.0,44.0,425.0,0
0.095,0.0,0.125,0.011000000000000001,0.0,0.03,0.0,0.031,0.001,0.0,0.017,0.011000000000000001,0.012,0.174,0.136,0.26899999999999996,0.0,0.045,0.022000000000000002,0.0,0.0,0.021,7.0,91.0,0
0.006,0.017,0.155,0.051,0.0,0.006999999999999999,0.0,0.152,0.0,0.0,0.021,0.019,0.036000000000000004,0.0,0.046,0.146,0.0,0.165,0.168,0.0,0.0,0.011000000000000001,54.0,278.0,1
0.13,0.0,0.14,0.091,0.0,0.055,0.001,0.023,0.01,0.0,0.0,0.005,0.027000000000000003,0.102,0.006,0.337,0.027000000000000003,0.02,0.027000000000000003,0.0,0.0,0.0,22.0,161.0,0
0.0,0.05,0.018000000000000002,0.213,0.0,0.0,0.017,0.09,0.0,0.0,0.0,0.066,0.032,0.046,0.048,0.327,0.038,0.023,0.033,0.0,0.0,0.0,38.0,746.0,0
0.0,0.023,0.262,0.079,0.095,0.0,0.0,0.054000000000000006,0.0,0.0,0.08,0.0,0.002,0.0,0.021,0.215,0.0,0.049,0.0,0.012,0.0,0.109,16.0,114.0,1
0.057,0.0,0.08199999999999999,0.084,0.0,0.034,0.0,0.051,0.01,0.002,0.0,0.040999999999999995,0.115,0.036000000000000004,0.027999999999999997,0.369,0.027999999999999997,0.02,0.044000000000000004,0.0,0.0,0.0,10.0,581.0,0
0.045,0.059000000000000004,0.163,0.08800000000000001,0.0,0.11,0.0,0.1,0.032,0.013999999999999999,0.0,0.059000000000000004,0.004,0.040999999999999995,0.145,0.10099999999999999,0.004,0.0,0.036000000000000004,0.0,0.0,0.0,19.0,218.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,1
0.13,0.0,0.052000000000000005,0.022000000000000002,0.0,0.079,0.011000000000000001,0.02,0.02,0.0,0.0,0.0,0.006999999999999999,0.157,0.011000000000000001,0.309,0.114,0.003,0.0,0.057,0.0,0.006999999999999999,21.0,260.0,0
0.113,0.0,0.081,0.068,0.0,0.165,0.0,0.045,0.0,0.0,0.0,0.019,0.005,0.0,0.042,0.382,0.004,0.0,0.075,0.0,0.0,0.0,3.0,23.0,0
0.005,0.046,0.031,0.024,0.0,0.17800000000000002,0.0,0.011000000000000001,0.019,0.0,0.0,0.031,0.038,0.0,0.09,0.307,0.146,0.006,0.066,0.0,0.0,0.0,2.0,62.0,0
0.145,0.0,0.281,0.08199999999999999,0.0,0.083,0.0,0.084,0.021,0.0,0.0,0.066,0.0,0.059000000000000004,0.0,0.125,0.001,0.009000000000000001,0.022000000000000002,0.0,0.0,0.022000000000000002,5.0,58.0,0
0.028999999999999998,0.0,0.038,0.048,0.0,0.061,0.0,0.009000000000000001,0.0,0.0,0.0,0.047,0.024,0.046,0.023,0.611,0.0,0.0,0.0,0.039,0.0,0.023,41.0,578.0,1
0.06,0.016,0.107,0.23199999999999998,0.0,0.055,0.038,0.06,0.047,0.004,0.0,0.047,0.0,0.031,0.131,0.12300000000000001,0.015,0.0,0.034,0.0,0.0,0.0,49.0,406.0,0
0.08,0.0,0.32299999999999995,0.155,0.0,0.121,0.031,0.066,0.024,0.0,0.0,0.0,0.028999999999999998,0.065,0.066,0.036000000000000004,0.003,0.0,0.0,0.0,0.0,0.0,11.0,287.0,0
0.132,0.0,0.162,0.237,0.0,0.0,0.039,0.133,0.0,0.021,0.0,0.135,0.006,0.003,0.035,0.062,0.009000000000000001,0.0,0.006999999999999999,0.006999999999999999,0.005,0.008,55.0,662.0,0
0.049,0.0,0.07400000000000001,0.027000000000000003,0.0,0.084,0.0,0.021,0.032,0.0,0.015,0.0,0.006,0.23199999999999998,0.004,0.374,0.012,0.040999999999999995,0.03,0.0,0.0,0.0,5.0,226.0,0
0.08800000000000001,0.0,0.11,0.09,0.0,0.092,0.006,0.05,0.0,0.0,0.002,0.017,0.022000000000000002,0.031,0.09699999999999999,0.299,0.063,0.002,0.025,0.001,0.0,0.006999999999999999,28.0,199.0,0
0.05,0.0,0.019,0.015,0.0,0.08900000000000001,0.0,0.01,0.0,0.0,0.044000000000000004,0.0,0.0,0.084,0.031,0.32299999999999995,0.032,0.051,0.006999999999999999,0.013000000000000001,0.0,0.23399999999999999,34.0,326.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.068,0.0,0.19699999999999998,0.09,0.0,0.005,0.0,0.068,0.027000000000000003,0.0,0.002,0.0,0.01,0.07,0.045,0.157,0.036000000000000004,0.032,0.062,0.0,0.0,0.131,14.0,195.0,0
0.019,0.031,0.042,0.138,0.0,0.153,0.001,0.065,0.006999999999999999,0.0,0.0,0.017,0.005,0.12300000000000001,0.1,0.252,0.0,0.022000000000000002,0.005,0.0,0.0,0.021,17.0,418.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.046,0.0,0.034,0.09,0.0,0.128,0.0,0.063,0.0,0.0,0.0,0.036000000000000004,0.008,0.07400000000000001,0.043,0.40700000000000003,0.001,0.02,0.0,0.051,0.0,0.0,14.0,436.0,1
0.025,0.0,0.0,0.046,0.0,0.196,0.0,0.013000000000000001,0.009000000000000001,0.0,0.015,0.005,0.040999999999999995,0.259,0.094,0.17600000000000002,0.012,0.011000000000000001,0.0,0.09,0.0,0.009000000000000001,10.0,183.0,0
0.004,0.03,0.095,0.214,0.0,0.0,0.0,0.121,0.09300000000000001,0.003,0.032,0.0,0.013999999999999999,0.0,0.017,0.35600000000000004,0.0,0.012,0.0,0.0,0.0,0.009000000000000001,69.0,1080.0,0
0.023,0.0,0.065,0.266,0.0,0.019,0.001,0.094,0.017,0.0,0.021,0.013000000000000001,0.025,0.0,0.09300000000000001,0.324,0.012,0.019,0.008,0.0,0.0,0.0,21.0,245.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,13.0,286.0,0
0.025,0.002,0.0,0.109,0.0,0.11,0.0,0.08199999999999999,0.013000000000000001,0.0,0.026000000000000002,0.0,0.040999999999999995,0.075,0.09699999999999999,0.342,0.015,0.0,0.0,0.063,0.0,0.0,27.0,443.0,0
0.165,0.0,0.153,0.084,0.0,0.052000000000000005,0.0,0.019,0.003,0.0,0.0,0.079,0.022000000000000002,0.036000000000000004,0.067,0.18600000000000003,0.0,0.042,0.087,0.0,0.0,0.006,21.0,476.0,0
0.057,0.0,0.107,0.09,0.0,0.124,0.011000000000000001,0.033,0.021,0.0,0.0,0.033,0.024,0.0,0.09,0.214,0.11699999999999999,0.004,0.062,0.0,0.0,0.013000000000000001,0.0,66.0,0
0.187,0.0,0.13,0.09,0.0,0.07400000000000001,0.013000000000000001,0.013000000000000001,0.01,0.0,0.047,0.0,0.006,0.0,0.059000000000000004,0.349,0.0,0.0,0.0,0.015,0.0,0.005,12.0,236.0,0
0.008,0.05,0.026000000000000002,0.18100000000000002,0.0,0.06,0.0,0.07400000000000001,0.065,0.0,0.002,0.032,0.01,0.071,0.084,0.276,0.026000000000000002,0.0,0.031,0.0,0.0,0.005,15.0,420.0,0
0.0,0.08,0.0,0.064,0.013999999999999999,0.0,0.03,0.077,0.0,0.0,0.044000000000000004,0.0,0.0,0.059000000000000004,0.002,0.374,0.0,0.165,0.0,0.063,0.0,0.027999999999999997,9.0,67.0,0
0.045,0.0,0.099,0.062,0.0,0.10099999999999999,0.0,0.034,0.024,0.0,0.002,0.0,0.0,0.268,0.046,0.21899999999999997,0.033,0.0,0.0,0.052000000000000005,0.0,0.016,6.0,360.0,0
0.057999999999999996,0.0,0.040999999999999995,0.111,0.0,0.08800000000000001,0.015,0.08900000000000001,0.0,0.0,0.036000000000000004,0.037000000000000005,0.037000000000000005,0.11699999999999999,0.096,0.228,0.006999999999999999,0.0,0.040999999999999995,0.0,0.0,0.0,12.0,214.0,0
0.036000000000000004,0.017,0.231,0.114,0.0,0.031,0.011000000000000001,0.08800000000000001,0.005,0.0,0.005,0.0,0.01,0.044000000000000004,0.075,0.19699999999999998,0.019,0.04,0.0,0.016,0.003,0.06,16.0,353.0,0
0.028999999999999998,0.0,0.008,0.11800000000000001,0.0,0.08,0.016,0.086,0.009000000000000001,0.0,0.043,0.0,0.066,0.038,0.11,0.34299999999999997,0.003,0.015,0.0,0.013000000000000001,0.0,0.022000000000000002,12.0,719.0,0
0.067,0.0,0.048,0.055999999999999994,0.0,0.038,0.035,0.01,0.032,0.0,0.05,0.0,0.013000000000000001,0.231,0.006999999999999999,0.314,0.016,0.008,0.024,0.036000000000000004,0.0,0.017,10.0,96.0,0
0.11699999999999999,0.0,0.136,0.057999999999999996,0.0,0.066,0.0,0.016,0.03,0.0,0.011000000000000001,0.0,0.0,0.028999999999999998,0.015,0.21100000000000002,0.057,0.018000000000000002,0.0,0.064,0.0,0.17300000000000001,7.0,173.0,0
0.004,0.023,0.147,0.057,0.0,0.044000000000000004,0.006,0.035,0.003,0.0,0.024,0.0,0.0,0.18,0.066,0.303,0.0,0.033,0.0,0.044000000000000004,0.0,0.031,20.0,216.0,0
0.17800000000000002,0.0,0.214,0.08900000000000001,0.0,0.079,0.009000000000000001,0.044000000000000004,0.03,0.0,0.0,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.008,0.092,0.0,0.044000000000000004,0.049,0.0,0.0,0.122,13.0,98.0,0
0.105,0.0,0.087,0.059000000000000004,0.0,0.083,0.0,0.051,0.012,0.0,0.015,0.006,0.011000000000000001,0.035,0.079,0.348,0.025,0.0,0.019,0.0,0.0,0.065,7.0,325.0,0
0.0,0.066,0.15,0.096,0.0,0.14400000000000002,0.006999999999999999,0.023,0.022000000000000002,0.0,0.067,0.0,0.07400000000000001,0.0,0.057999999999999996,0.233,0.035,0.0,0.015,0.01,0.0,0.001,18.0,149.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,37.0,881.0,0
0.139,0.0,0.132,0.128,0.0,0.0,0.0,0.087,0.034,0.0,0.013000000000000001,0.002,0.015,0.0,0.047,0.282,0.035,0.022000000000000002,0.042,0.0,0.0,0.021,11.0,253.0,0
0.031,0.004,0.081,0.20600000000000002,0.0,0.054000000000000006,0.052000000000000005,0.047,0.002,0.0,0.027999999999999997,0.0,0.0,0.045,0.084,0.318,0.022000000000000002,0.0,0.02,0.0,0.0,0.004,30.0,184.0,0
0.051,0.0,0.147,0.11199999999999999,0.0,0.146,0.0,0.02,0.027999999999999997,0.0,0.004,0.0,0.019,0.025,0.10099999999999999,0.20800000000000002,0.004,0.031,0.0,0.05,0.0,0.053,4.0,332.0,0
0.006999999999999999,0.049,0.085,0.051,0.0,0.079,0.0,0.025,0.0,0.0,0.026000000000000002,0.033,0.028999999999999998,0.09699999999999999,0.033,0.349,0.0,0.08,0.057999999999999996,0.0,0.0,0.0,14.0,343.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.059000000000000004,0.0,0.08,0.191,0.0,0.062,0.065,0.03,0.024,0.0,0.05,0.0,0.005,0.042,0.115,0.21,0.023,0.0,0.022000000000000002,0.015,0.0,0.006,37.0,320.0,0
0.05,0.0,0.022000000000000002,0.10400000000000001,0.0,0.218,0.005,0.0,0.0,0.0,0.064,0.0,0.048,0.0,0.114,0.342,0.011000000000000001,0.0,0.013999999999999999,0.008,0.0,0.0,7.0,158.0,0
0.01,0.003,0.196,0.18100000000000002,0.027999999999999997,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.024,0.0,0.145,0.015,0.256,0.0,0.023,0.027999999999999997,0.0,0.0,0.018000000000000002,15.0,380.0,1
0.024,0.001,0.018000000000000002,0.27,0.0,0.0,0.027999999999999997,0.094,0.036000000000000004,0.0,0.003,0.08900000000000001,0.024,0.017,0.135,0.172,0.040999999999999995,0.0,0.049,0.0,0.0,0.0,6.0,223.0,0
0.057999999999999996,0.0,0.071,0.076,0.0,0.124,0.0,0.040999999999999995,0.006,0.0,0.021,0.0,0.013999999999999999,0.031,0.099,0.39899999999999997,0.017,0.0,0.004,0.018000000000000002,0.004,0.016,17.0,192.0,0
0.073,0.0,0.10099999999999999,0.043,0.0,0.166,0.0,0.001,0.0,0.0,0.016,0.0,0.038,0.087,0.028999999999999998,0.34299999999999997,0.011000000000000001,0.023,0.016,0.017,0.0,0.035,4.0,175.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.105,0.0,0.166,0.10800000000000001,0.0,0.057999999999999996,0.024,0.013000000000000001,0.015,0.0,0.009000000000000001,0.005,0.035,0.071,0.094,0.25,0.012,0.0,0.034,0.0,0.0,0.001,74.0,1484.0,0
0.022000000000000002,0.009000000000000001,0.128,0.053,0.0,0.155,0.0,0.027999999999999997,0.028999999999999998,0.0,0.0,0.03,0.049,0.018000000000000002,0.021,0.251,0.099,0.039,0.066,0.0,0.0,0.003,10.0,70.0,0
0.09,0.0,0.077,0.067,0.0,0.10099999999999999,0.0,0.071,0.015,0.008,0.0,0.021,0.0,0.017,0.076,0.255,0.095,0.0,0.105,0.0,0.0,0.001,9.0,81.0,0
0.154,0.0,0.146,0.09,0.0,0.113,0.0,0.073,0.018000000000000002,0.0,0.0,0.051,0.031,0.0,0.045,0.19699999999999998,0.003,0.013000000000000001,0.05,0.0,0.0,0.016,0.0,194.0,0
