AS,LOH_n_seg,LOH_frac_altered,MutationsSilent,MutationsNonSilent,CNV_segs,CNV_frac,HRD,purity,Neoantigen_num,numberOfBindingExpressedPMHC
1,15,0.05043958970473948,0.09517430730000001,0.2537981528,100.0,0.11373356958770622,8,0.93,0.0,8.0
7,45,0.08473107271666527,0.47189158924999997,1.4233924138499998,124.0,0.1971966606845479,14,0.86,2.0,42.0
5,24,0.022083407029244263,0.4428859779,0.941132703,103.0,0.1555789453444831,8,0.33,8.0,76.0
23,93,0.17234940590118855,0.5408424935,1.8028083118,251.0,0.6312164402417756,24,0.54,3.0,36.0
17,32,0.10778127572893917,1.4869240031,3.8711297323,156.0,0.9458525311788548,19,0.86,1.0,97.0
15,5,0.028106729829984075,0.09985160550000001,0.5242209291,65.0,0.09788650151598613,7,0.25,1.0,43.0
5,118,0.2004721447624968,1.1235277382,4.366437346100001,346.0,0.32953970903253416,42,0.77,34.0,139.0
5,42,0.05232481394152329,0.3350065536,1.3400262145,116.0,0.16460265939236152,19,0.86,5.0,116.0
5,65,0.1809588401224073,0.47189158924999997,1.4233924138499998,142.0,0.941311587422615,19,0.8,8.0,100.0
10,49,0.13907561707030724,0.6735068962,1.9924579014,105.0,0.2628846383699253,13,0.78,23.0,87.0
7,72,0.2242355040224273,0.47189158924999997,1.4233924138499998,132.0,0.7618820411732328,26,0.92,4.0,45.0
18,19,0.0901807652653056,1.4041077347,3.6272783147000003,179.0,0.9443590229704684,20,0.68,6.0,178.0
8,41,0.21057477545042688,0.6048547456000001,1.0997359012,60.0,0.08045530917096548,23,0.41,5.0,61.0
26,193,0.31810748531145666,1.7237176596000001,5.9438539985,438.0,0.5465659755765564,33,0.45,5.0,230.0
3,36,0.1517410452743822,0.5802286587,1.4920165509999999,84.0,0.011648350791706476,27,0.18,5.0,126.0
24,90,0.2401986330731464,1.9469835813999998,6.7031863303999994,226.0,0.6175724020716636,42,0.31,5.0,63.0
6,66,0.107020788656656,0.35684461380000004,2.1086272635,127.0,0.348957792985472,35,0.31,5.0,69.0
14,134,0.48892363436478203,0.7447886440000001,1.9240373304,250.0,0.5124217436461699,55,0.27,5.0,63.0
17,168,0.4894080610439348,0.6170201234,2.9227269003,133.0,0.4060621093750372,71,0.28,5.0,141.0
0,9,0.0019820633599797136,0.0602699933,0.0602699933,46.0,0.006247522047186812,0,0.35,5.0,13.0
29,69,0.3070849775396462,0.28414043629999997,0.8208501494,119.0,0.1757512529077648,24,0.15,5.0,17.0
20,148,0.29817761342697685,1.5955497302000001,4.1609434141,276.0,0.6326968963816854,60,0.6,5.0,63.0
18,164,0.6118003696500685,1.5305976105,2.7856876511,168.0,0.5452565345787542,49,0.37,5.0,152.0
16,141,0.3516753395818158,1.33935701,3.9117728545999997,173.0,0.4700837131674092,25,0.49,5.0,63.0
31,29,0.06597897198606502,0.7929343513,2.1741748341,100.0,0.6977430162918061,29,0.35,12.0,159.0
4,34,0.13830335223004295,0.09463419990000001,0.2839025996,71.0,0.13037660615028066,0,0.64,11.0,26.0
5,34,0.10500544145350472,0.0615426521,0.18462795640000002,70.0,0.14036945872260342,10,0.61,5.0,15.0
0,19,1.4269211453309815e-05,0.1022502624,0.2249505773,37.0,9.021990666858123,0,1.0,0.0,4.0
27,88,0.17374565699881742,0.1975257399,0.7242610463,290.0,0.7614448431995753,34,0.58,2.0,42.0
16,77,0.2539861924890593,1.5245736149,4.598713854700001,148.0,0.4822613990512268,9,0.47,0.0,144.0
0,53,0.11751201629216508,0.7939445256000001,2.3074012774,104.0,0.020444138347850367,16,0.72,2.0,108.0
13,51,0.12560091891972505,1.5415333209,4.0776042683,142.0,0.7000644814632558,24,0.7,1.0,138.0
7,52,0.049230999039944025,0.5656673221,1.30996643,179.0,0.14216387471733696,9,0.57,5.0,22.0
7,50,0.1328738689701919,0.3577645262,1.3118032629,142.0,0.17762154015771806,2,0.42,5.0,64.0
8,28,0.06353573405439647,0.5415308753,1.0830617506,81.0,0.1545897806465615,2,0.77,5.0,63.0
24,36,0.1059374779068701,1.5397149366,3.9348270602,159.0,0.6255613834546607,16,0.42,8.0,322.0
2,55,0.13172500595517075,1.1706662002,2.9694947516,122.0,0.10103666242127493,17,0.88,1.0,119.0
2,14,0.07144565887652858,0.0640365572,0.1280731144,47.0,0.07829004599814639,0,0.83,0.0,1.0
13,12,0.05414292372215797,0.0927381543,0.5873416438,38.0,0.8155200474683143,8,0.79,5.0,47.0
3,22,0.0698300659556143,0.0,0.0956832593,89.0,0.1306088595747773,6,0.7,0.0,0.0
26,92,0.18352864391036616,1.3080006269,3.0007073206,223.0,0.8924597033962658,19,0.72,22.0,168.0
1,38,0.10636807168380012,0.0311668439,0.3116684394,75.0,0.07495765841007307,9,0.94,5.0,10.0
2,54,0.11798312246117296,0.029481873500000002,0.2358549877,84.0,0.1079884477790026,12,0.78,5.0,9.0
9,28,0.120218433703739,0.09021719880000001,0.18043439760000002,62.0,0.2119303417969628,3,0.32,1.0,3.0
5,63,0.20625358081198086,0.1222168997,0.18332534949999998,96.0,0.9471260251837026,13,0.95,0.0,1.0
4,30,0.11608006011167472,0.26274122710000003,0.5838693936,44.0,0.14292870445808414,3,0.71,1.0,36.0
21,49,0.10094817668028064,0.1526896356,0.48860683380000003,114.0,0.7016750855401068,7,0.98,1.0,17.0
3,23,0.07045048546219156,0.1843498018,0.3072496696,80.0,0.13309176808130266,5,0.78,1.0,7.0
4,26,0.0988023990422908,0.0923359443,0.2770078328,54.0,0.12260973758879833,7,0.67,5.0,13.0
1,16,0.04806850105052004,0.0296372782,0.26673550420000003,95.0,0.04374619982719758,4,0.75,1.0,14.0
4,28,0.09778712956670613,0.1275997126,0.3189992814,110.0,0.20014508986415824,15,0.9,1.0,13.0
5,44,0.17827288679682432,0.0933599625,0.2800798875,50.0,0.27809114983444944,6,0.8,9.0,11.0
8,60,0.2568490058333405,0.08961792210000001,0.08961792210000001,62.0,0.9038832545722918,7,0.84,5.0,9.0
4,30,0.08383274712039708,0.0,0.1210754197,49.0,0.12195767427347727,4,0.85,5.0,18.0
5,38,0.1844991448047427,0.030648046499999998,0.2758324186,61.0,0.4630359517096233,4,0.54,5.0,7.0
3,27,0.04225022059984692,0.060904403600000004,0.21316541260000002,140.0,0.1153317669921378,11,0.81,5.0,6.0
5,17,0.05712286958108528,0.2063378741,0.2063378741,63.0,0.11682331280895232,3,0.93,3.0,33.0
3,24,0.07860430209828392,0.0,0.1225087951,65.0,0.08645538535595139,8,0.71,5.0,4.0
4,12,0.048584734141137086,0.1543873552,0.2161422972,55.0,0.113343649140615,0,0.41,5.0,12.0
3,33,0.1207905105123989,0.09427406070000001,0.2199728082,73.0,0.10173461198145507,7,0.65,5.0,4.0
4,61,0.09502783733078736,0.2709848239,0.6925167722,168.0,0.1376984726398353,16,0.86,3.0,28.0
3,17,0.04440204009499947,0.0304043246,0.27363892149999997,53.0,0.1082511144039344,4,0.75,5.0,10.0
3,22,0.10160312630952176,0.2954408484,0.4136171878,66.0,0.1948916147284643,9,0.82,0.0,2.0
2,23,0.056384122843001726,0.2387777088,0.8954164081999999,61.0,0.059311675734102814,5,0.89,2.0,10.0
4,54,0.18429588665346214,0.39435892009999995,1.274082665,126.0,0.9126105812602164,32,0.88,6.0,78.0
4,27,0.11592952527979215,0.1494964735,0.3288922416,55.0,0.15237244992722476,9,0.94,5.0,9.0
0,8,0.0003724048855019452,0.1879950556,0.5013201482999999,49.0,2.900892850469073,0,0.64,0.0,27.0
2,7,0.006886692521554485,0.2163478693,0.6181367695000001,62.0,0.05556611004505742,2,0.83,5.0,24.0
2,13,0.05564753802509472,0.1232657966,0.4314302882,59.0,0.08214231517616456,4,0.83,0.0,15.0
5,22,0.12322635672569265,0.0,0.3653690322,70.0,0.222952370226578,6,0.93,5.0,18.0
16,42,0.09862929691623773,0.9892704347,3.0605554073000003,112.0,0.484895311610474,12,0.32,12.0,66.0
19,65,0.19763021565530445,0.2568309763,0.5778696966,188.0,0.6185392731118108,38,0.58,0.0,33.0
17,28,0.06313180046150545,0.2261826247,0.7916391864,90.0,0.8619275226602771,20,0.67,5.0,42.0
20,78,0.18246926696776888,0.1926741643,0.620838974,153.0,0.8421678584627047,19,0.71,4.0,39.0
12,150,0.3858840676855084,0.2489718211,1.0705788306,271.0,0.6168468784775106,35,0.77,2.0,87.0
22,205,0.5618400807624994,0.6085025188000001,1.8907042547,247.0,0.7743921020963154,64,0.38,13.0,70.0
1,14,0.022672219435764016,0.35062568060000004,1.0737911467,97.0,0.05602971180205815,5,0.6,1.0,58.0
4,43,0.08748408267542325,0.3357358817,0.6267069791,136.0,0.145809799087344,19,0.94,0.0,9.0
2,86,0.17277045487106454,0.0798503158,0.2927844912,211.0,0.7371403255614225,21,0.66,1.0,42.0
9,73,0.2078674189581107,0.45225474509999997,1.7228752193999999,118.0,0.3667681149650813,72,0.35,19.0,59.0
7,23,0.13412489235211186,0.5484579611,0.7678411454999999,61.0,0.2704899757545585,15,0.64,3.0,57.0
6,75,0.14236140906233538,0.6622621817000001,1.2417415906,202.0,0.3337730537725383,24,0.69,3.0,53.0
5,62,0.2336109479490293,0.2277633697,0.7117605303,98.0,0.2669493207582632,27,0.51,3.0,23.0
22,151,0.15858862971382542,5.825930254,16.403104599000002,322.0,0.6105950594028131,22,0.39,20.0,809.0
6,70,0.2031158602578753,1.7118750338,6.2168093334000005,147.0,0.8439353708762058,15,0.95,5.0,617.0
21,12,0.0371165069649536,0.0502571306,0.17589995690000002,116.0,0.5318033521654976,2,0.68,0.0,7.0
19,18,0.037243754511241726,0.050052974800000004,0.10010594960000001,82.0,0.5512379706531794,17,0.89,5.0,4.0
19,62,0.2509049077071983,0.0505702747,0.3539919227,128.0,0.5547617780757608,18,0.74,0.0,29.0
8,44,0.15441866833705867,0.09470305009999999,0.2841091502,82.0,0.26954176402593605,17,0.82,10.0,4.0
4,19,0.07399959730635515,0.0322571988,0.41934358409999994,82.0,0.12849151693765254,12,0.65,2.0,2.0
4,32,0.09555353839740274,0.0926313834,0.154385639,53.0,0.1478137620061788,11,0.73,5.0,18.0
0,6,0.00011132650198740069,0.0309240193,0.0618480386,57.0,2.569783444607813,0,0.5,5.0,1.0
6,27,0.13513967316169925,0.030957381200000002,0.0619147623,47.0,0.1335409723444667,0,0.6,5.0,2.0
10,19,0.12024213172886468,0.0917296235,0.2751888705,61.0,0.881222401019078,2,0.54,5.0,8.0
8,72,0.2525375274868577,0.031103427000000003,0.09331028109999999,84.0,0.9471940204211808,4,0.82,5.0,3.0
3,46,0.08726060225178316,0.2082996086,0.4165992173,111.0,0.09045614472320393,9,0.65,24.0,22.0
2,9,0.048735388408496304,0.0634559238,0.0,29.0,0.04604941248754029,0,0.87,5.0,1.0
1,11,0.02983264997827289,0.0,0.12227281570000001,55.0,0.3962085837040203,2,0.23,5.0,15.0
10,12,0.05703062186267499,0.0312953479,0.18777208760000003,52.0,0.2050396532241991,2,0.7,5.0,7.0
4,29,0.10134820638287947,0.0905961717,0.15099361960000002,81.0,0.15988035937160855,8,0.78,5.0,6.0
6,7,0.04828835817857681,0.1286670429,0.28950084649999996,48.0,0.16387389970466198,4,0.38,5.0,21.0
6,31,0.15034862245252356,0.0300104701,0.1800628203,51.0,0.4796835912952333,0,0.66,5.0,6.0
5,34,0.11102913442012216,0.1935925762,0.3226542936,69.0,0.2100298428601722,8,0.75,5.0,19.0
19,75,0.17776391857645218,0.9200684407999999,2.4299243437,200.0,0.6469107143365564,30,0.41,5.0,205.0
21,120,0.3194905416944879,0.7395186178,1.7414470676,180.0,0.7590763290242651,46,0.58,5.0,149.0
1,17,0.04893428090258111,0.4135637667,1.6266841488,83.0,0.2273622033275517,5,0.81,5.0,70.0
1,5,0.00702535110890754,0.1525042711,0.4575128133,69.0,0.021349265403140062,6,0.71,5.0,18.0
0,40,0.11159409665909777,0.1506078533,0.9638902611,92.0,0.2464144878614151,16,0.86,5.0,24.0
10,44,0.1843370717439467,0.3940471479,0.6365377005,54.0,0.2281563419067463,6,0.63,8.0,104.0
4,40,0.1127177936318114,0.18625588629999998,1.0244073749,75.0,0.0972564408181266,8,0.82,14.0,88.0
8,30,0.11044376619778054,0.2441263505,0.488252701,63.0,0.21534116193381825,8,0.83,5.0,25.0
1,24,0.049958778314567284,0.4853756911,0.6370555946,61.0,0.06466547081442435,8,0.72,8.0,38.0
4,11,0.0018596896149801953,0.274588165,1.0068232718,103.0,0.11214701196967808,3,0.9,5.0,63.0
2,7,0.01226065973730026,0.2175365691,0.3263048537,75.0,0.02756236389490362,3,0.29,1.0,5.0
3,19,0.08461285433301755,0.18964145329999998,0.5960159961,57.0,0.0972265820165854,4,0.77,5.0,24.0
2,12,0.05567362029991716,0.2742034971,0.4113052457,46.0,0.051559712331957316,4,0.84,4.0,31.0
1,13,0.014442601574032632,0.1090110644,0.8720885155,70.0,0.037587794151234484,8,0.42,0.0,43.0
0,3,0.0066463178229049895,0.0815812424,0.4350999597,55.0,2.442806751400069,2,0.58,5.0,33.0
0,16,0.010466676723823736,0.2931891668,0.5212251854,130.0,0.05215191914028803,3,0.73,4.0,24.0
5,11,0.04962697112358458,0.3004255473,0.9832108822,57.0,0.1522299290352014,18,0.39,0.0,21.0
3,26,0.08396296017726451,0.2768392389,0.525994554,77.0,0.13495756528830066,9,0.89,7.0,25.0
6,16,0.1291894653371289,0.43887398759999996,0.5211628603,69.0,0.1909673514242804,14,0.71,0.0,21.0
2,15,0.05628001229579396,0.08319485089999999,0.2773161696,83.0,0.0711730823086621,4,0.88,9.0,10.0
0,4,0.000215590732988024,0.1100535243,0.4952408592,75.0,0.03098267218394352,11,0.75,5.0,33.0
10,11,0.05514849188762206,0.5609576714,1.7109208978000001,87.0,0.2730192925967494,6,0.86,12.0,47.0
2,12,0.07365814388627764,0.1361725751,0.5174557854,37.0,0.005283907779682471,7,0.25,0.0,28.0
7,36,0.15466763116250462,0.4685459586,1.2402687139,46.0,0.18199618332557368,5,0.73,3.0,24.0
9,48,0.18397320896839853,0.3850750839,1.3477627934999998,137.0,0.672846007844889,4,0.88,6.0,130.0
4,18,0.0917756295272714,0.1639407017,0.7650566078000001,52.0,0.08439676111647543,6,0.47,7.0,23.0
3,5,0.006775125872098321,0.1768798257,0.7369992738,65.0,0.08873919249737534,11,0.41,1.0,34.0
3,24,0.12187248048231587,0.2691083445,0.8073250335,74.0,0.13238963765860642,14,0.7,5.0,29.0
1,17,0.05702009267244936,0.26567454739999996,0.9741400070999999,81.0,0.05463854032782557,8,0.47,8.0,44.0
4,17,0.06310064489506036,0.0295393704,0.4726299271,63.0,0.1155555490878515,4,0.5,0.0,17.0
2,52,0.1157273140551986,0.3570873704,1.3390776392000001,135.0,0.2396187368114956,20,0.84,0.0,91.0
10,47,0.2086337259863215,0.30295039760000003,0.7270809542,95.0,0.2715104881381503,10,0.63,4.0,79.0
2,9,0.05652478436461573,0.1207630109,0.6943873126000001,65.0,0.05929364835554288,3,0.63,5.0,29.0
2,30,0.03979240328490855,0.4163307893,0.7731857515999999,146.0,0.2403876875319365,20,0.6,11.0,57.0
7,42,0.11098277088159536,0.3881126586,1.0449186962,145.0,0.5249847525189929,35,0.83,10.0,44.0
2,20,0.0803294663127132,0.14731279949999998,0.5892511978,61.0,0.06801087199122788,10,0.76,5.0,25.0
2,13,0.05498068253801743,0.05993298230000001,0.23973192940000002,47.0,0.07161614317139423,4,0.89,4.0,13.0
2,21,0.07051291916003614,0.207662078,0.6526522452,81.0,0.11070891964487818,6,0.78,5.0,38.0
2,19,0.014508286372303015,0.506392611,0.8042706173999999,85.0,0.23068615600458764,13,0.94,0.0,13.0
1,21,0.027736112213837504,0.2106469325,0.7222180544,111.0,0.16757560920829614,14,0.72,1.0,22.0
5,31,0.1293900997350894,0.41876709520000005,0.9272699966,104.0,0.19198700226379128,10,0.69,5.0,50.0
3,9,0.055247420164187336,0.7219452231,1.2706235926,43.0,0.11021851423453187,6,0.73,21.0,70.0
6,26,0.07674564934802297,0.0582806775,0.4953857585,47.0,0.1615256086584831,15,0.76,1.0,21.0
5,46,0.09893232028928664,0.40757347200000005,1.0189336801,95.0,0.14615102027080296,7,0.52,5.0,34.0
0,70,0.04145016410681305,0.1678160152,0.6712640609999999,179.0,0.06243733513286224,12,0.74,4.0,60.0
0,13,0.01423433934143031,0.20309297839999998,0.5802656526,70.0,0.002434649181573978,5,0.75,5.0,15.0
3,32,0.0928352024091491,0.1443113852,0.5483832637,87.0,0.1015511684777804,19,0.45,13.0,21.0
1,19,0.07297465209926962,0.23455145870000002,0.8209301056,62.0,0.0965704308395138,12,0.87,0.0,28.0
9,15,0.03537170794402328,0.36439281,1.1539105648999999,97.0,0.2514975176447445,15,0.34,12.0,33.0
7,40,0.11600906995736535,0.3342174296,1.7318539533000001,111.0,0.4484958805094237,20,0.83,3.0,38.0
0,9,0.00025373239281230374,0.1558419425,0.5610309929,51.0,0.3962085837040203,0,0.63,4.0,22.0
31,69,0.3182182365362488,0.049509087699999996,0.3960727015,102.0,0.7242540859807988,23,0.28,1.0,13.0
17,46,0.2427416618793172,0.0501306141,0.3258489914,77.0,0.4753440027240308,21,0.64,0.0,17.0
3,95,0.15751102748650853,0.2037288439,0.6875848483,175.0,0.17365057200677486,21,0.68,5.0,87.0
9,102,0.3517648311192809,0.4095852261,0.5887787625,143.0,0.9471254379267012,21,0.57,4.0,30.0
3,151,0.8787788382479911,0.1020579813,0.38271743,54.0,0.06224232729153336,9,0.56,1.0,14.0
4,46,0.1001857714649481,0.17764237260000001,0.6344370449,76.0,0.24389219613022656,15,0.42,12.0,74.0
25,10,0.02045812632377373,0.3314887345,0.9689670701,73.0,0.9471435574964088,14,0.57,4.0,37.0
31,115,0.6251638928519997,0.10431561519999999,0.3911835571,47.0,0.24595732742767845,13,0.22,0.0,14.0
19,114,0.3220364715288879,0.1849870136,0.8786883144,188.0,0.8496836796837126,51,0.81,5.0,36.0
20,160,0.17386163748898695,0.1943073432,0.9499470112999999,643.0,0.8173450422583302,34,0.93,5.0,51.0
23,104,0.3630861958741184,0.3248149529,0.8878275379999999,145.0,0.6415925005993218,45,0.3,5.0,49.0
11,129,0.3703532888891246,0.20287028489999998,0.583252069,152.0,0.5061368375909782,26,0.52,5.0,35.0
1,82,0.1245896130996478,0.1279545571,0.5118182284,185.0,0.7800231500286546,19,0.88,5.0,22.0
30,63,0.3765740216091432,0.35815025520000004,1.0232864435,78.0,0.7736941634377127,3,0.81,5.0,52.0
8,124,0.2653449309878126,0.31185309969999997,0.5977184410999999,221.0,0.9458202287211256,32,0.73,1.0,19.0
24,124,0.2461268511003236,0.3143987638,0.7597970126000001,212.0,0.7380474658524413,32,0.71,7.0,41.0
7,271,0.4756922732965009,0.16551608550000002,0.6857094972,494.0,0.7705771124963003,65,0.94,0.0,32.0
23,46,0.2010430546305162,0.1317531273,0.5928890729,84.0,0.43958198793463865,31,0.32,0.0,36.0
20,216,0.2121974988537932,0.23821223019999999,0.5630470896,709.0,0.6279706235648665,42,0.93,5.0,18.0
20,128,0.30169416249746145,0.253215371,0.8229499557,293.0,0.7814688295395164,42,0.88,5.0,45.0
6,141,0.17728146365517114,0.0899461317,0.2023787964,288.0,0.8372495487855034,23,0.87,0.0,3.0
1,42,0.07547218477670514,11.727662118,27.724013512,109.0,0.027466191832969892,2,0.6,167.0,2438.0
2,13,0.0014690245240913662,0.5740566355,1.1710755364,67.0,0.04662775870491637,0,0.76,0.0,54.0
19,52,0.08786510449753672,0.3638411643,1.0187552601,262.0,0.6916078101902134,32,0.57,1.0,85.0
2,10,0.020584600077809472,5.7227943537,16.946378108,45.0,0.04879863948700185,5,0.92,263.0,567.0
16,56,0.2016914028601236,0.0497495409,0.2487477046,126.0,0.4094389047972109,15,0.51,0.0,15.0
16,25,0.07969874690580785,0.2012451237,0.2515564046,117.0,0.9476295262056704,9,0.9,0.0,2.0
23,52,0.09637829547273688,0.151696563,0.40452416799999996,161.0,0.945993882539075,18,0.75,0.0,13.0
23,82,0.3206366170828509,0.09902131789999999,0.1980426357,157.0,0.9420720053573906,15,0.77,5.0,10.0
20,36,0.09622789883222498,0.1241124409,0.37233732270000003,151.0,0.7832665590967572,29,0.76,0.0,23.0
5,21,0.11161908778999574,0.0300762535,0.1804575212,46.0,0.17072682469824516,5,0.67,5.0,10.0
3,33,0.057366836534423836,0.031096829700000002,0.1554841483,71.0,0.15037826954702496,6,0.8,1.0,4.0
5,43,0.17990891701989975,0.12588471380000002,0.3147117846,103.0,0.2355073825483852,14,0.69,2.0,24.0
5,52,0.19527262919608032,0.09120525369999999,0.121607005,93.0,0.9476237457000596,7,0.82,5.0,3.0
3,28,0.09566095259743396,0.031216859399999998,0.0936505782,78.0,0.16332203438935042,7,0.87,5.0,2.0
3,29,0.11308398354959773,0.0310740355,0.3418143906,66.0,0.23476340684518274,9,0.79,0.0,8.0
4,30,0.08224060675488473,0.0900760431,0.21017743390000002,63.0,0.0995608834405136,4,0.48,19.0,12.0
2,24,0.08253715836329327,0.0620810364,0.12416207289999999,47.0,0.08750171882425202,4,0.56,1.0,8.0
6,46,0.15578216479536294,0.11553807769999999,0.3466142332,68.0,0.8273079835231875,4,0.86,0.0,28.0
6,93,0.12775784015703215,0.1513236262,0.5447650545,208.0,0.3247977127899269,8,0.77,5.0,12.0
5,51,0.18596784818652487,0.0940214635,0.1567024391,97.0,0.8631639106158231,19,0.79,5.0,6.0
6,56,0.19213044983370986,0.088845085,0.1184601133,64.0,0.15200159315553294,10,0.82,5.0,5.0
24,4,0.00023496909991359044,0.06444741150000001,0.16111852869999999,71.0,0.9477347266950442,0,0.9,5.0,13.0
4,27,0.06414635249772667,0.0634123069,0.28535538109999997,70.0,0.22892813585621144,4,0.79,5.0,11.0
10,57,0.05981812594313946,0.0312865515,0.2190058604,439.0,0.3291116136991258,7,0.65,5.0,4.0
5,68,0.2322867284804352,0.3095470182,0.43336582549999997,109.0,0.9303659515953308,20,0.8,5.0,23.0
3,59,0.1582700342842793,0.0607267025,0.121453405,87.0,0.3957923892123394,18,0.76,5.0,7.0
7,31,0.09629259217727547,0.09166466890000001,0.09166466890000001,80.0,0.30094225634795596,12,0.56,5.0,0.0
11,14,0.04896961982148548,0.0299306146,0.2095143019,45.0,0.2664625635837436,0,0.51,1.0,5.0
18,77,0.18316990899246025,1.1974770673000001,3.4702396644999998,185.0,0.94698527828342,14,0.81,11.0,254.0
0,38,0.0520740895386564,0.17660156429999999,0.5298046928,88.0,0.04742015773430401,13,0.3,1.0,8.0
2,27,0.02679437314150064,5.7479972668,16.100411192,95.0,0.07484400270687404,6,0.66,5.0,63.0
21,140,0.3233612676708759,0.9970637981999999,3.5954724844,162.0,0.4867985669700116,43,0.22,5.0,254.0
8,11,0.01770310648422227,0.3238888023,0.9467518836,59.0,0.17069622877726945,3,0.88,9.0,48.0
4,6,0.00022765360402361284,0.9839394341,2.7752137886000003,59.0,0.08226987077138079,0,0.87,45.0,147.0
10,16,0.014772443591378172,0.7420812826000001,2.0215317699,51.0,0.2983473105054653,0,0.65,44.0,80.0
14,11,0.014185301301814904,0.6602784389,2.4887418082,66.0,0.9478168839195408,3,0.72,10.0,70.0
6,41,0.15043083889625086,0.5581332857,2.0295755843000003,92.0,0.12804220978957134,4,0.92,19.0,62.0
5,33,0.11265458590876055,0.5657047124,1.7228279877000001,51.0,0.13760531440349358,0,0.78,161.0,136.0
7,3,0.00014089890690508868,0.5613409536999999,2.5005187939,33.0,0.1764887517693102,0,0.75,7.0,41.0
3,22,0.04683399325631602,0.3042724029,1.014241343,56.0,0.042918970335036916,1,0.89,5.0,89.0
10,7,0.0005066943759545236,0.5265972881000001,1.7553242935,57.0,0.30087084273807746,0,0.62,6.0,29.0
15,2,7.106056344659547e-05,0.9096360379,1.6038319615,51.0,0.8643769057262136,0,0.86,16.0,67.0
12,20,0.009426831890607884,0.4355225868,1.8146774450999998,93.0,0.8622966957579219,2,0.71,13.0,72.0
16,29,0.0743897588144196,0.5574635621,2.3752795256,85.0,0.9477256103020741,6,0.84,71.0,135.0
4,19,3.5728742709408203e-05,0.1928535002,0.9883741883,49.0,0.08186811097715742,0,0.95,5.0,32.0
31,25,0.09864591841417404,0.3330394714,1.1504999922,74.0,0.22183284401509631,23,0.17,5.0,48.0
19,89,0.2070935545927269,8.3777569839,26.440438708000002,220.0,0.5752179756164116,34,0.36,14.0,941.0
4,13,0.041437032905671085,1.4720248333000001,4.6142316889999995,46.0,0.1226518009132038,10,0.5,4.0,204.0
20,231,0.4349634425637718,0.8226628056999999,2.3545176854,367.0,0.7738111466935821,69,0.49,14.0,84.0
2,67,0.1698984340019436,0.6358756228,1.3584615579,163.0,0.28715889362730473,33,0.7,0.0,177.0
4,42,0.09419643450481267,2.8389774969999997,8.7699106838,140.0,0.08058983226967215,12,0.62,6.0,333.0
15,215,0.3142678196894553,2.4866297575,8.337523304500001,439.0,0.5952727567781743,48,0.4,10.0,307.0
19,112,0.3091958906391461,1.4619256378999999,4.0933917862,252.0,0.6167477077995664,35,0.67,11.0,153.0
2,24,0.05460058534751129,0.1507251841,0.8541093764,77.0,0.07791782571316352,4,0.67,30.0,95.0
11,79,0.14617464469659056,1.4147336262999999,3.7563616973,237.0,0.947693056054101,14,0.68,9.0,170.0
2,73,0.07440742224559037,0.31006781829999996,1.0232238005,165.0,0.10185512760561163,13,0.52,0.0,35.0
6,47,0.05649333895399671,0.5563542674,1.6072456613,161.0,0.30537690444913085,4,0.88,0.0,85.0
1,22,0.07188269013072375,0.24655553440000003,1.1094999049,72.0,0.09291647474700986,12,0.68,0.0,51.0
5,34,0.15286686423472892,0.1205878961,0.7235273768000001,45.0,0.7861760404724686,5,0.89,5.0,14.0
1,9,0.01837639712503768,0.27466766239999996,0.8240029873,37.0,0.05704820232636601,8,0.67,10.0,28.0
2,70,0.0380606743858428,0.11937864960000001,0.9848738596,283.0,0.12590321977512148,9,0.64,1.0,35.0
6,83,0.0964080824086487,0.5294782170000001,0.8720817691,230.0,0.20414318836457487,10,0.93,0.0,38.0
0,2,0.00023019457582336078,0.0880985056,0.4404925282,51.0,7.968338836079898,0,0.66,79.0,19.0
1,12,0.04291481616943906,0.1210591135,0.484236454,51.0,0.048662187374407175,5,0.54,9.0,47.0
2,33,0.1194452325439042,0.2396345047,0.7788121401000001,71.0,0.13018239211658625,7,0.87,0.0,22.0
4,16,0.04827800881080846,0.11946375109999999,1.1647715734,96.0,0.2372712376582431,19,0.73,12.0,59.0
11,85,0.03502376435335893,0.12271128869999999,0.8896568434000001,580.0,0.5980054274339585,15,0.85,4.0,30.0
7,22,0.0505448749766128,0.48182754299999997,0.9636550859,193.0,0.21453948010121932,2,0.91,0.0,30.0
0,21,0.03632013143195477,0.12296310839999999,0.6148155421,80.0,0.03965348185998074,6,0.67,5.0,9.0
2,23,0.0557531409650675,0.17805756820000002,0.7419065342,84.0,0.14116347986649402,6,0.98,0.0,38.0
2,12,0.05571012171002188,0.2523674353,0.7571023057999999,47.0,0.05923527711644901,4,0.79,0.0,9.0
2,23,0.015721908050652784,0.1562442287,0.7812211436,106.0,0.197602597327688,14,0.7,5.0,21.0
2,22,0.056429129711725125,0.0597856082,0.2391424328,51.0,0.08531916939098297,5,0.35,5.0,20.0
3,21,0.09887685948564162,0.18162277219999998,0.39351600649999996,59.0,0.10448207023835812,5,0.8,5.0,15.0
0,24,0.027356096461004047,0.0623059248,0.5919062859,78.0,0.14557199513986874,11,0.87,0.0,32.0
30,64,0.19090832596109944,0.4033559329,1.354123489,140.0,0.9419498172648596,6,0.73,1.0,125.0
20,78,0.1920878087703249,0.7917064676000001,2.6578717126,141.0,0.524120258383671,47,0.28,13.0,128.0
