SampleID,H1.Status,Cohort,ADORA2A,ARG1,BTLA,BTN3A1,BTN3A2,C10orf54,CCL5,CD274,CD276,CD27,CD28,CD40LG,CD40,CD70,CD80,CTLA4,CX3CL1,CXCL10,CXCL9,EDNRB,ENTPD1,GZMA,HAVCR2,HLA.A,HLA.B,HLA.C,HLA.DPA1,HLA.DPB1,HLA.DQA1,HLA.DQA2,HLA.DQB1,HLA.DQB2,HLA.DRA,HLA.DRB1,HLA.DRB5,HMGB1,ICAM1,ICOSLG,ICOS,IDO1,IFNA1,IFNA2,IFNG,IL10,IL12A,IL13,IL1A,IL1B,IL2RA,IL2,IL4,ITGB2,KIR2DL1,KIR2DL3,LAG3,MICA,MICB,PDCD1LG2,PDCD1,PRF1,SELP,SLAMF7,TGFB1,TIGIT,TLR4,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9,TNF,VEGFA,VEGFB,VTCN1
TCGA.5U.AB0D.01A.11R.A42C.07,H1.Negative,THYM,6060.2783,0.832,42.4319,217.9837,822.0147,5357.2394,7867.3794,6.656,1006.7184,1708.3845,82.3679,24.128,4456.1849,580.7351,11.648,198.8477,658.9429,907.7105,1879.485,51.5839,925.1825,939.3265,709.6949,40744.6388,63054.7414,25533.1489,8918.1937,7988.0192,4447.8649,2245.5644,8626.1622,136.4478,15707.3029,19380.5936,9637.4483,5232.4396,5972.9184,4957.8801,128.1278,301.1835,0,0,73.2159,19.968,8.32,0,0,14.976,146.4318,0,4.16,2727.2916,0,9.152,3938.6817,115.6478,30.784,138.9438,245.4396,1084.0943,139.7758,2081.6607,1346.1738,268.7356,155.5838,7386.401,2804.6675,9341.6811,25.792,86.5279,207.9997,65.7279,162.2397,10804.3347,0.832
TCGA.5U.AB0E.01A.11R.A42C.07,H1.Negative,THYM,945.2547,0.8617,96.9382,454.9631,984.03,1718.1749,2029.2387,155.9627,864.2575,1533.7081,243.8533,91.7681,1049.9479,11.6326,8.6167,32.3127,2295.4955,132.2667,159.4094,63.7638,679.4288,344.669,153.8085,37714.823,54362.5724,19627.0897,6443.5955,9085.4661,1385.1385,2185.6323,6937.3252,461.8565,12364.1385,5758.1867,1901.2674,9857.1024,507.5251,267.5493,248.5925,144.3301,0,0,9.4784,4.3084,3.0159,0.4308,0.4308,54.2854,3.8775,0.4308,5.6009,3416.1006,0,0,174.0578,186.9829,140.0218,1033.1453,362.3333,434.7138,62.4713,243.4225,2089.9866,59.0246,61.6096,4448.6341,314.5105,121.065,3.0159,85.7364,14.2176,26.281,503.2167,1976.2458,10.3401
TCGA.5U.AB0F.01A.11R.A42C.07,H1.Negative,THYM,1102.1459,0,52.3605,164.8069,666.9528,3047.2103,781.9742,50.6438,745.9227,1319.6137,271.2446,44.6352,1626.6094,70.3863,1.7167,28.3262,214.5923,72.103,57.5107,83.2618,547.6395,150.2146,345.0644,30147.6395,32762.9013,10367.5708,11324.4635,22574.2489,2369.9571,593.9914,16241.2017,4502.1459,21593.9914,23561.897,2641.2017,12102.1459,1009.4421,408.5837,172.5322,85.8369,0,0,1.7167,3.4335,0.8584,0,0,12.8755,3.4335,0,2.5751,4512.4464,9.4421,5.1502,264.3777,224.8927,87.5536,75.5365,252.3605,296.1373,48.927,66.9528,1600.8584,16.309,60.9442,5826.206,194.8498,187.1245,5.1502,52.3605,17.1674,7.7253,133.9056,3636.0515,0.8584
TCGA.5V.A9RR.01A.11R.A42C.07,H1.Positive,THYM,712.6104,2.582,21.1722,469.4036,861.8642,1484.1208,832.4296,24.787,927.4464,668.4276,90.8856,24.2706,1622.5148,7.2295,0.5164,17.5574,388.3295,118.2546,340.8211,233.4108,630.0026,118.771,189.0008,21224.8438,18973.7981,6475.2078,3769.1712,3489.2848,537.0514,207.0746,2091.9184,181.7712,5343.1448,2901.4769,269.0421,12317.0669,1734.0563,216.3697,81.5905,261.2962,0,0,3.6148,3.0984,11.3607,0,0,35.1149,7.7459,0.5164,1.0328,2435.3215,2.582,4.6476,108.9595,321.7144,102.7627,16.0083,374.3868,148.2055,7.7459,104.8283,1073.07,17.0411,88.82,6043.9246,127.5497,181.2548,5.164,129.6153,20.6558,4.1312,1111.7996,2295.3783,0
TCGA.X7.A8D6.11A.22R.A42C.07,H1.Negative,THYM,1119.3892,1.9809,117.2004,1365.4672,1066.3585,2266.0944,851.106,103.0043,1066.6887,1027.8739,396.1704,212.6114,918.7851,47.2103,23.1099,90.789,1243.6448,205.3483,688.346,1457.5768,993.3972,133.0472,230.1089,21076.8141,36910.1387,11944.5989,7059.4256,5129.7458,2457.2466,689.0063,3907.8904,283.5919,13246.9462,4629.3727,1497.8409,7582.3704,1172.6642,267.415,196.4345,215.9128,0,0,3.3014,26.4114,5.9426,2.9713,1.3206,62.0667,83.1958,4.2918,0.6603,3616.375,0,2.311,77.9135,446.6821,125.7841,122.8128,255.1997,307.6923,519.6434,611.7531,1650.0495,206.3387,783.4269,2034.2357,93.7603,107.6263,30.3731,110.2674,49.1912,53.8131,933.6415,5080.2245,1.6507
TCGA.X7.A8D6.01A.11R.A42C.07,H1.Negative,THYM,2547.3651,2.5499,22.9494,614.1096,801.105,554.1861,70.9732,116.0221,272.8432,379.2435,475.5631,62.4734,837.2291,1.275,4.2499,2.9749,80.323,21.2495,82.8729,133.8717,590.3102,9.3498,117.7221,6882.6647,7770.2167,2945.8904,3238.419,2010.1997,1018.2745,323.8419,3747.1313,102.8474,5541.8615,1754.2414,513.3744,21908.2023,716.1071,72.2482,373.1407,116.0221,0,0,0,3.8249,0,0,0.85,11.0497,12.7497,0.425,0.85,3997.4501,0,0,4.6749,243.5189,305.9924,15.2996,414.7896,260.0935,3.3999,57.3736,770.0807,5.5249,153.4212,1330.1402,3.8249,28.0493,17.4246,274.9681,9.3498,2.9749,654.9086,648.9588,0
TCGA.X7.A8D7.11A.11R.A42C.07,H1.Negative,THYM,4098.2552,6.731,121.867,1135.7719,1696.2182,972.4559,2012.5764,156.2306,237.0029,1300.0903,1055.3538,370.5606,495.2617,36.4892,38.9691,217.5184,472.5888,181.0291,462.6694,100.2568,620.6713,454.5213,149.4996,15765.4132,26845.5513,13733.6711,7787.0871,5500.6642,5888.2296,100.9654,7305.2874,226.7293,14802.2319,8626.7647,3684.7046,18856.4343,729.4305,210.0788,559.0293,363.4753,0,0,5.314,15.2334,6.731,3.8969,11.6907,64.8304,81.1266,0,2.4799,9006.8196,0,0,74.3955,291.5596,361.704,135.329,548.4014,590.2046,93.1716,425.4716,1566.9117,199.4509,130.3693,2478.9797,88.9204,150.5624,44.6373,124.3468,22.6729,32.2381,239.1285,884.5984,2.1256
TCGA.X7.A8D7.01A.11R.A42C.07,H1.Negative,THYM,3402.7107,0.4052,75.7699,619.53,1188.8169,929.9028,504.0519,172.2042,241.0859,1048.6669,546.1912,131.2804,348.8655,10.1297,11.3452,30.7942,136.953,57.1313,85.4943,36.0616,491.0859,226.4992,189.6272,15158.4279,22818.3185,11400.4822,7882.0908,5955.8347,5282.4149,144.2464,9273.5008,364.2626,18470.4214,9700.9441,4563.6994,20162.4797,938.8169,173.4198,369.1248,222.8525,0,0,0.8104,11.3452,0.8104,0.8104,4.8622,28.7682,29.1734,0,0.4052,8584.684,0,0,50.6483,245.1378,301.0535,178.282,314.0194,602.5122,10.5348,108.9951,1573.7439,29.9838,70.9076,2379.4449,30.7942,79.4165,20.6645,161.2642,1.2156,21.8801,212.7229,1007.6985,0
TCGA.X7.A8D8.01A.11R.A42C.07,H1.Positive,THYM,410.9856,0.3896,28.4379,521.231,828.9832,1014.4137,521.231,205.298,1033.1126,341.531,128.5547,26.1005,1947.799,21.4258,2.3374,3.8956,501.753,144.1371,350.2143,350.9934,859.7585,49.4741,200.2337,15859.2676,21709.1741,7381.9829,3604.9864,2951.6946,643.9423,541.4881,1856.2524,813.4009,10303.4671,2612.8243,1158.1613,10015.972,1579.665,169.4585,100.1169,63.4982,0.3896,0,1.5582,5.4538,15.1928,1.1687,1.5582,19.478,24.9318,0.7791,0,2414.4215,1.566,1.5504,33.5021,239.5793,134.7877,17.9198,162.836,212.3101,70.1208,84.924,1330.3467,30.3857,159.7195,2475.7966,44.0203,63.1087,19.478,83.7554,30.7752,21.4258,1828.5937,1147.6432,0
TCGA.X7.A8D9.01A.11R.A42C.07,H1.Negative,THYM,1017.1216,1.4306,16.8813,857.2246,1348.4979,1530.186,594.2775,44.3491,921.8884,320.1087,206.5808,19.7425,905.8655,20.887,4.578,16.8813,213.7339,444.9213,1263.5193,234.3348,925.0358,119.8856,459.5136,9637.0215,22075.9256,14581.8712,12701.9628,8642.5293,4428.6123,109.5851,10789.6996,267.525,22754.2203,14016.5808,6261.2303,12940.2003,704.1488,157.0815,200.2861,124.1774,0,0,2.8612,17.7396,13.1617,0.2861,1.1445,85.2647,23.176,0.5722,2.8612,4701.8598,0.3462,1.9428,53.505,400,203.7196,31.7597,284.9785,198.8555,13.1617,167.382,1469.814,63.2332,286.4092,2118.372,32.0458,45.2074,19.7425,184.5494,24.8927,8.0114,1248.6409,1255.794,0.8584
TCGA.X7.A8DB.01A.11R.A42C.07,H1.Negative,THYM,4227.8215,0.6242,39.3258,464.4195,1266.5418,764.0449,933.8327,101.1236,94.2572,800.1685,553.6829,95.5056,207.8652,6.8664,6.8664,9.9875,125.4682,114.2322,632.9588,26.8414,555.5556,248.4395,270.2871,10209.0512,10095.8864,5976.5231,2719.7253,2454.432,3087.3908,318.9763,1874.5318,110.4869,7742.8215,3296.96,599.8752,21421.9725,895.7553,91.7603,289.638,225.3433,0,0,11.8602,11.8602,2.4969,1.2484,0.6242,9.3633,11.236,0.6242,3.7453,8793.3833,0,0,98.0025,254.6816,385.7678,114.2322,541.8227,507.4906,21.8477,160.4245,1486.8914,42.4469,131.7104,2325.0499,8.1149,41.1985,10.6117,130.4619,3.1211,6.2422,88.015,1376.4045,0.6242
TCGA.X7.A8DD.01A.11R.A42C.07,H1.Positive,THYM,3753.1471,0,31.8246,374.116,1352.8996,1231.2588,461.1033,25.4597,645.686,1084.5403,275.8133,43.14,1601.8388,1.4144,0,4.2433,280.0566,60.1132,89.1089,118.1047,567.8925,105.3748,181.0467,18946.8953,24322.9774,9725.8204,4780.7638,6870.5799,1301.9802,589.1089,7405.9406,510.6082,7266.6195,6783.826,4422.7511,21472.4187,1357.8501,147.1004,335.9264,112.447,0,0,1.4144,7.7793,0,0,0,9.1938,5.6577,0,2.1216,5311.174,0.7072,0,51.6266,342.9986,158.4158,20.5092,579.9151,398.8685,14.8515,157.7086,1305.5163,10.6082,72.1358,3289.7454,57.9915,91.9378,5.6577,131.5417,2.1216,2.8289,273.6917,2512.0226,0
TCGA.X7.A8DE.01A.11R.A42C.07,H1.Negative,THYM,2365.9055,3.0581,41.7941,727.8287,1276.2487,1068.9772,428.8141,103.296,557.5943,556.3643,445.8036,75.4332,1523.9551,6.7958,9.5141,41.1145,319.402,183.4862,812.0965,149.1675,714.9168,107.3734,248.386,19469.4699,19456.1366,12379.7452,6393.8158,6338.77,2446.823,247.0268,5753.3129,544.0027,10796.1264,5749.3782,1190.9616,15226.9793,2608.2229,202.5144,284.7435,230.3772,0,0,1.0194,8.8345,2.3785,1.6989,1.6989,22.0863,38.3962,0,0.6796,5614.3391,1.8451,0.8733,28.5423,205.2328,261.9776,32.6198,424.7367,376.4866,80.1903,221.2029,1479.7825,58.4438,171.5936,2894.0979,53.3469,71.6955,18.3486,137.9545,8.1549,14.6109,830.4451,1195.7187,1.6989
TCGA.X7.A8DF.01A.11R.A42C.07,H1.Negative,THYM,2244.2017,0,38.8655,570.3782,662.8151,1149.1597,1782.0378,21.5336,722.6891,1067.9674,392.8571,75.6303,1801.9958,4.2017,5.7773,12.0798,390.2311,546.7437,1335.084,139.7059,654.4118,220.063,261.5546,30629.5956,32899.1859,21152.8099,8585.6775,7633.8603,2975.8403,213.7605,7924.3697,231.0924,12280.9874,7476.3025,1523.1092,18579.3067,1523.1092,162.2899,250,383.4034,0,0,8.9286,12.0798,1.5756,1.5756,0.5252,6.8277,18.3824,0,7.3529,5912.2899,1.3025,6.5756,151.7857,209.0336,174.3697,59.8739,608.1933,447.479,16.2815,227.416,1873.9496,82.9832,146.5336,2980.5987,66.1765,162.2899,9.4538,126.0504,26.7857,19.958,631.8277,2060.3992,0
TCGA.X7.A8DG.01A.11R.A42C.07,H1.Negative,THYM,3993.7634,3.0522,223.3182,845.9639,926.8468,2239.2862,1897.9502,111.4047,248.2444,2611.5866,646.5545,250.2791,380.5057,8.1392,19.8392,52.3958,340.8273,193.8137,1527.1098,108.8613,711.6677,320.9881,487.3322,36204.4913,47327.9852,20430.007,15207.0933,15129.5881,2819.71,1384.1658,5394.7365,714.7199,24030.3591,8392.6381,2636.0397,14070.5716,954.3164,383.5579,386.6101,742.1896,0,0,6.1044,51.8871,1.5261,1.5261,0,41.7132,45.7828,0.5087,0.5087,10514.2677,0,0,155.1527,185.1659,249.2618,484.28,690.8111,822.0551,193.8137,487.8409,2516.5263,121.5787,110.3873,4222.6823,133.2787,154.644,19.3305,54.9393,8.6479,23.4001,441.5494,1796.7194,1.0174
TCGA.X7.A8DJ.01A.11R.A42C.07,H1.Negative,THYM,1280.3556,0,47.597,1072.0481,1212.2361,958.6334,1184.3473,94.4503,505.3463,720.5182,488.613,59.8681,1193.6436,9.2963,7.8089,17.1052,248.025,742.9595,3117.9755,181.0917,656.6899,168.4488,292.2753,24158.4236,29747.7954,17323.4086,5908.7811,4239.0485,1266.8983,841.1283,2800.7861,313.8427,12752.2781,3562.0369,1372.6975,17118.1874,1057.5459,151.3436,342.4753,190.388,0.3719,0,9.6681,22.6829,13.3867,0,0.3719,16.7333,61.7274,0,4.8341,5331.2361,0,3.7185,163.6147,247.2813,280.7479,43.8785,482.6633,534.3507,11.8993,327.2294,1545.0433,117.1332,203.4028,2279.2903,29.0044,69.5362,24.1704,176.6295,9.6681,11.8993,955.2867,1040.4407,0.3719
TCGA.X7.A8M0.01A.11R.A42C.07,H1.Negative,THYM,466.7724,2.3791,210.9437,1234.9987,1888.184,2846.1538,3531.3243,300.2908,752.313,1454.0576,471.0547,484.5361,2539.2546,42.5588,28.5488,210.9437,650.2776,595.5591,3465.2392,399.9471,1116.5715,697.5945,431.9323,32649.0801,54630.4679,28867.0209,18186.9284,15488.7259,4323.0241,3107.5866,2268.8343,3008.4589,44867.0367,11520.7983,1933.6294,6596.0878,3461.0098,670.8961,230.5049,642.3473,0.5287,0,56.8332,27.4914,6.0798,3.7008,6.0798,415.0145,175.5221,13.7457,1.0574,7755.419,0.6344,10.7322,179.4872,345.493,184.774,112.8734,247.1583,746.2331,630.9807,956.3838,2821.0415,429.2889,276.7645,3857.4597,185.3027,321.9667,86.4393,66.6138,81.4169,255.6172,2580.2273,1370.6053,0.5287
TCGA.X7.A8M1.01A.11R.A42C.07,H1.Positive,THYM,740.5856,0.3754,25.1502,610.3604,860.7357,1037.9129,555.5556,148.6486,1143.018,232.8566,81.8318,31.5315,1949.6997,25.9009,5.6306,15.7658,305.5556,176.8018,496.997,369.7447,740.2402,88.5886,182.0571,12737.1321,11713.5511,6744.0315,8270.7095,4697.3836,2313.0631,259.009,2644.5195,155.7808,13763.8889,5722.714,849.8498,12344.97,2720.7207,130.6306,88.2132,176.0511,0,0,1.5015,5.2553,9.009,0.7508,0.3754,23.6486,38.2883,0,0,2558.7838,2.485,3.1456,18.018,178.6787,139.2643,31.9069,127.6276,243.6186,5.6306,141.1411,1227.1021,32.2823,166.6667,1996.6141,70.5706,64.5646,21.7718,139.6396,14.2643,7.5075,1116.7417,1074.6997,0
TCGA.X7.A8M3.01A.11R.A42C.07,H1.Negative,THYM,30.3475,4.8948,3.9158,85.6583,105.7269,728.8302,816.9359,328.4386,712.188,31.4635,23.0054,5.8737,1238.8644,2.9369,14.6843,1.9579,356.3387,283.8962,71.953,193.8326,676.9457,31.3265,158.1008,3062.0803,5108.7567,14809.9902,798.3358,415.0759,253.5487,3.4263,1273.6172,2.9369,1067.0582,1406.7548,1247.1855,3870.7783,452.7655,747.9197,2.4474,57.7582,0,0,0,5.8737,0.979,1.9579,0,55.3108,10.7685,0,0,300.0489,0,0.4895,88.5952,137.0534,14.6843,354.8703,7.3421,39.6476,9.3,31.816,812.0411,9.7895,98.3847,2342.8683,325.9912,21.0475,3.9158,298.091,14.6843,1.4684,1191.8747,1920.7048,0.4895
TCGA.X7.A8M4.01A.11R.A42C.07,H1.Negative,THYM,2793.6136,0.4545,16.3636,491.3636,931.8182,708.6364,222.7273,13.6364,627.2727,437.2955,251.8182,27.7273,1133.6364,4.5455,5.4545,5.9091,330,50.4545,176.3636,216.8182,479.0909,44.5455,126.3636,11337.2318,9255.6136,8908.0227,4170.4545,3501.8182,299.0909,487.7273,928.1818,312.2727,6350.9091,1193.3364,704.3545,21305,949.5455,72.2727,206.3636,49.0909,0,0,0.4545,3.1818,5.4545,0,0.4545,22.7273,14.0909,0,0.9091,5775,1.8318,0.8955,21.3636,306.8182,176.3636,5,402.2727,360.9091,13.6364,65,1477.2727,15.9091,86.3636,2109.8182,12.2727,104.5455,6.3636,161.3636,3.6364,7.7273,705.9091,1274.0909,0
TCGA.X7.A8M5.01A.11R.A42C.07,H1.Negative,THYM,493.5354,1.073,81.5451,1045.0644,1989.2704,2526.2876,6603.0043,57.4034,1039.1631,1811.6255,148.6052,134.6567,4753.7554,82.618,11.8026,155.0429,330.4721,1592.2747,3665.7725,361.0515,895.3863,1211.9099,460.3004,100473.117,193117.8916,63846.1642,21780.5794,19599.7854,8042.382,315.9871,26164.1631,1437.7682,34816.5236,38887.8702,18183.5998,7487.6609,4251.6094,336.9099,164.1631,500,0,0,40.2361,13.412,4.8283,1.6094,0.5365,73.4979,60.6223,4.2918,0,4969.4206,0,2.1459,449.0343,321.8884,83.1545,97.103,355.6867,845.4936,128.2189,770.9227,3066.5236,320.8155,155.0429,6291.0837,558.4764,753.7554,25.7511,60.6223,31.1159,71.3519,746.7811,2957.0815,0
TCGA.X7.A8M6.01A.11R.A42C.07,H1.Negative,THYM,3034.3736,0,39.8928,299.6204,932.8125,1532.0532,853.0269,44.1367,616.2164,1835.4762,221.5324,28.8586,354.7913,7.639,5.0927,26.3123,418.45,55.1709,39.8928,19.522,667.1434,174.0005,189.2786,23338.1021,27118.5729,13895.4681,3839.0453,6614.5655,543.2211,55.1709,4537.5937,353.0937,5691.0897,8214.1225,994.7736,13114.5454,1467.5457,146.8395,280.9472,133.2589,0,0,0.8488,16.1269,0,3.3951,0,13.5805,7.639,0,4.2439,4310.9686,0,0,56.8685,307.2594,149.3858,162.9663,418.45,401.4743,94.2149,176.5469,2245.0309,36.4977,32.2538,4130.9078,232.5665,181.6396,6.7903,89.971,8.4878,2.5463,67.0539,4560.5108,0
TCGA.X7.A8M7.01A.11R.A42C.07,H1.Negative,THYM,4884.3778,0,109.444,355.6929,1030.8914,1204.7661,593.9982,49.4263,595.7635,1996.6902,596.6461,264.7838,563.1068,9.7087,10.5914,35.3045,267.4316,43.248,69.7264,31.7741,578.1112,302.7361,218.0053,26123.5569,49564.6249,11811.368,7258.6055,9639.8941,3077.6699,1182.7008,7924.9779,404.2365,12074.1395,9822.8685,5860.406,17177.4051,650.4854,236.5402,420.1236,166.8138,0,0,1.7652,2.6478,0,0,1.7652,45.8959,2.6478,0,0,5655.7811,0,0,69.7264,187.1139,92.6743,418.3583,739.6293,503.0891,14.1218,233.8923,1423.654,30.0088,40.6002,3471.8711,360.1059,142.1006,9.7087,59.135,2.6478,17.6523,180.053,2088.2613,0
TCGA.X7.A8M8.01A.11R.A42C.07,H1.Negative,THYM,3205.0567,0,31.3006,647.0588,1362.6552,792.2288,98.2191,43.7129,426.3357,782.2396,540.7447,80.9498,1028.6023,1.0793,4.857,8.095,206.6919,50.1889,106.8538,126.8214,487.3179,26.4436,119.2661,19029.6006,13004.2094,8717.3233,2032.3799,2248.2461,1808.4188,34.5386,11713.9773,53.4269,6158.6616,7143.0113,4467.3502,19772.2612,1244.4684,119.2661,410.1457,167.2963,0,0,0,16.19,3.238,0.5397,0,5.3967,4.3173,0.5397,1.619,6314.6249,0,2.1587,17.809,205.0729,304.911,15.1106,468.9692,445.7636,4.857,100.9174,1580.1403,11.8726,80.9498,3115.85,13.4916,73.9342,17.2693,148.408,3.7777,9.714,493.7938,1298.435,0
TCGA.XH.A853.01A.11R.A42C.07,H1.Negative,THYM,1686.563,1.0914,24.7385,577.7171,1057.9354,1281.6735,1003.3652,118.5994,518.4175,457.8408,222.2829,41.1096,1712.0509,12.3693,2.5466,11.6417,185.9027,220.8276,1012.0964,145.8845,639.5634,108.7767,261.9372,16875.1942,15240.5493,11307.8818,6877.3079,4866.2119,2349.7954,432.5603,4650.4775,337.608,15505.2296,7805.4461,944.4293,18466.2119,1537.7899,147.3397,234.6521,247.3852,0,0,2.9104,9.4588,8.0036,1.0914,1.0914,17.4625,16.3711,0.7276,0.3638,4982.9923,1.306,3.7872,50.9322,235.0159,243.3834,20.7367,305.9573,363.4379,5.457,147.3397,1760.8004,44.02,149.1587,2584.4657,8.7312,67.3033,13.8245,147.7035,12.0055,8.3674,552.9786,1351.1596,0
TCGA.XM.A8R8.01A.11R.A42C.07,H1.Negative,THYM,917.9888,3.5039,627.1899,4289.4184,5193.4128,4313.9453,16456.9026,112.8241,920.1121,4539.4394,946.7414,238.2621,1384.0224,248.7737,169.5865,1515.7673,896.9867,1896.2859,9419.7617,630.6938,3090.3854,2420.4625,2070.0771,81773.637,94599.4884,51735.48,20375.6692,21820.5466,7389.6286,4829.7127,7863.3497,656.6223,64783.4618,14990.5536,4180.0981,7948.8437,5851.4366,536.0897,821.3034,1830.4135,0,0,175.8935,180.0981,46.2509,0.7008,252.2775,644.0084,569.7267,3.5039,0,8639.8038,7.1549,17.3721,2503.1535,543.7982,503.8542,339.1731,744.9194,3278.9068,579.5375,5096.7064,3346.8816,2347.5823,721.794,4408.5844,524.1766,785.5641,193.4128,594.2537,367.9047,97.4071,2320.953,1404.3448,0
TCGA.XM.A8R9.01A.31R.A42C.07,H1.Negative,THYM,514.1371,0,233.1498,1363.2049,1770.2677,1639.6431,3519.2709,252.8954,355.4205,1665.5933,433.6434,409.3412,2593.5067,50.1234,32.6562,123.7896,559.7114,599.2026,4072.1473,309.0944,1136.8901,648.5665,303.7782,35154.7219,51677.3116,14760.5088,17812.0372,12564.2681,7626.3528,2220.6189,16227.8337,4789.8234,33182.4568,9234.9953,2575.28,12774.6345,2349.7247,262.7682,248.3387,560.4709,0,0,15.1889,9.1133,6.835,0.7594,6.0756,129.1058,66.0718,6.835,0,5066.2616,3.0378,0.7594,205.8098,273.4004,217.9609,90.374,313.651,498.9558,401.7467,820.2013,1447.5033,332.6372,185.3047,3932.8954,248.3387,324.2833,66.8312,140.4974,28.0995,113.1574,1647.2375,1455.8572,0
TCGA.XM.A8RB.01A.11R.A42C.07,H1.Negative,THYM,4236.3893,1.2654,105.0301,655.067,937.2561,1357.7982,441.6324,108.8263,114.3098,694.8729,596.0139,228.6196,380.4703,1.6872,10.5452,16.0287,201.2022,31.6356,26.5739,245.0701,591.374,35.01,388.4847,18149.923,21675.3137,12721.3962,6994.4743,7056.3535,4822.5245,366.9725,7978.9096,930.0854,18737.9521,9583.4398,2692.6205,16633.5548,1085.7324,124.4332,383.8448,299.0615,0,0,0,21.5122,0,0,0.4218,22.3558,10.1234,0,0.4218,6092.5867,0.6285,0.6369,16.8723,113.4662,329.8534,102.0774,463.1446,320.1519,1.6872,81.8306,1343.4567,8.858,101.2338,2577.2477,61.5839,47.6642,18.9813,267.0041,1.6872,5.4835,651.2707,1122.8514,0
TCGA.XM.A8RC.01A.11R.A42C.07,H1.Positive,THYM,365.1942,1.8471,55.1493,472.0678,1083.988,959.1763,1424.3834,82.8559,814.0465,309.306,237.7491,63.3294,363.0885,29.5537,15.0407,36.1505,337.4928,99.216,389.7396,157.0041,871.0429,95.5218,384.9899,11171.2585,11322.051,8375.7623,3545.1261,3454.354,3244.8393,239.5962,4174.198,177.5861,9718.9495,5834.6786,3459.2093,13125.5426,508.4822,141.6995,220.0696,142.4911,0,0,1.0555,15.0407,3.9581,1.3194,0.7916,64.6487,29.5537,0.5277,5.8052,3272.5459,0,0.7916,19.5266,178.6416,234.8465,44.5944,212.9451,302.6617,106.6045,148.0324,1101.6674,43.0112,193.4185,2079.9059,49.8719,67.5513,9.2355,455.7077,8.7078,12.1381,111.8819,1530.1962,0.7916
TCGA.XM.A8RD.01A.11R.A42C.07,H1.Positive,THYM,1213.86,0.7247,56.8892,532.2946,965.6672,1420.0562,1968.2942,384.0928,515.9888,958.4962,258.7191,48.1928,697.5269,27.5387,13.0447,50.3669,291.3307,792.1007,1944.0167,61.2374,636.2895,189.8723,289.1566,20800.0616,40970.269,17874.5539,6719.8551,6279.1485,4768.9102,266.6908,5237.7933,213.7875,14715.8257,8512.8979,1346.3031,11367.6963,1544.7051,144.216,152.55,281.9096,0,0,12.32,12.32,1.0871,0,0.3624,19.2046,21.3787,0.3624,0.3624,5078.7209,1.4494,7.9717,217.411,238.4274,204.004,297.1284,410.9068,402.5727,19.567,676.8729,1158.0759,60.8751,57.2516,3122.4133,88.4138,59.4257,23.5529,92.762,19.9293,9.4211,783.7666,1712.1116,0
TCGA.XM.A8RE.01A.11R.A42C.07,H1.Positive,THYM,3622.7279,0.3327,40.9182,672.322,1432.1357,1230.2063,553.5595,48.5695,457.7512,846.4172,320.3593,129.4079,1012.3087,2.994,8.6494,14.6374,360.6121,174.6507,414.837,76.5136,542.2488,80.5057,250.1663,16117.3752,19681.9128,8858.6727,5767.7977,7260.8117,4617.4318,217.8975,4698.9355,177.9774,12529.9401,10793.7658,4762.9674,19219.2282,1165.6687,140.7186,350.6321,133.7325,0,0,0.3327,7.3187,0.998,1.3307,0.3327,15.6354,22.6214,0.3327,14.3047,7337.658,0,0.3327,50.5655,293.4132,268.7957,25.9481,711.5768,462.7412,53.5595,93.8124,1807.3852,26.9461,103.1271,3155.1697,28.6094,78.8423,4.6574,149.7006,2.6613,6.3207,328.0106,1459.7472,0.3327
TCGA.XM.A8RF.01A.11R.A42C.07,H1.Negative,THYM,186.5295,0.3776,46.4502,800.6042,1544.9396,1415.0302,1083.0816,334.5921,794.5619,457.1526,120.4683,43.8066,3912.0091,26.0574,12.0846,88.3686,309.6677,1751.1329,2547.5831,243.5801,828.5461,194.1088,265.861,32117.4962,47940.2341,18210.4456,11041.5408,6118.9577,550.2266,941.4653,2307.7795,656.3444,15508.6858,1879.5582,975.5476,12266.6163,2881.7976,307.4018,99.6979,159.7432,0,0,10.574,6.7976,21.9033,0,0.3776,37.3867,38.8973,4.5317,0,2032.4773,2.2319,0.7893,94.0332,156.7221,72.8852,47.5831,140.1057,176.7372,23.0363,282.855,887.0846,155.9668,191.4653,2817.4056,66.4653,106.8731,17.7492,65.3323,114.8036,16.6163,848.1873,1351.9637,0
TCGA.XM.A8RG.01A.11R.A42C.07,H1.Negative,THYM,64.9005,0.3077,26.7701,1046.186,1174.8054,750.1769,462.4758,414.4743,515.7082,115.2251,51.6939,20.0006,1800.0554,8.9234,11.0773,42.7705,404.0124,772.0238,2068.9867,699.4061,553.8601,97.2338,130.1579,17782.7102,18258.6357,13268.796,4770.916,3174.5592,1355.4263,455.3986,863.7189,1608.3572,8790.732,2918.9821,652.0201,5917.1051,1955.1371,1290.8089,36.3088,95.0798,0,0,4.3078,0.3077,4.9232,0.9231,0.9231,14.462,23.3853,0,0,1032.6472,0.4616,0.7693,39.3858,44.0014,21.2314,30.1548,48.0015,133.2349,32.9241,86.7719,655.7125,70.7714,111.388,1790.3166,26.1547,36.9242,68.3098,45.2322,28.0009,23.0776,2341.3028,623.0961,0.6154
